OrderId,RestaurantName,RestaurantType,Rating,No.of.Rating,AverageCost,OnlineOrder,TableBooking,CuisinesType,Area,LocalAddress,Delivery time
5480,Shrusti Coffee,"Cafe, Quick Bites",3.7,21,150,No,No,"Cafe, South Indian",Malleshwaram,Malleshwaram,71
5481,Shubh Sweets,"Quick Bites, Sweet Shop",3.9,331,400,No,No,"Street Food, Mithai, Momos",HSR,HSR,59
5482,Shuchi Ruchi,Quick Bites,4,340,350,Yes,No,"Chinese, North Indian, Street Food",Malleshwaram,Malleshwaram,72
5483,Shuddh Desi Khana,Quick Bites,4,597,400,Yes,No,North Indian,Bannerghatta Road,Bannerghatta Road,57
5484,Shudh,Delivery,4.1,87,300,Yes,No,North Indian,Bellandur,Sarjapur Road,38
5485,Shudh Desi Khana,Quick Bites,3.5,18,200,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,42
5486,Shyam's Lunch Box,Quick Bites,3.2,9,300,Yes,No,"Biryani, South Indian, Chinese, North Indian",Whitefield,Whitefield,43
5487,Shyvan Restaurant,Casual Dining,3.6,81,500,Yes,No,"North Indian, Chinese",Basavanagudi,Shanti Nagar,43
5488,Sichuan,Casual Dining,4,492,800,Yes,No,"Chinese, Asian, Seafood",HSR,HSR,40
5489,Siddappa Hotel,Quick Bites,4.1,274,150,No,No,South Indian,Brigade Road,Richmond Road,45
5490,Siddharth Restaurant,Quick Bites,3.6,33,400,No,No,"North Indian, Chinese",Whitefield,Whitefield,52
5491,Siddiqu Kabab Center,Quick Bites,4.4,178,250,No,No,"North Indian, Rolls",Lavelle Road,Richmond Road,53
5492,Siddique Kabab Centre,Casual Dining,3.9,430,550,Yes,No,"Mughlai, Kebab, Chinese",Brigade Road,Frazer Town,50
5493,Side Street Kitchen,Quick Bites,2.8,40,400,No,No,"Kerala, Chinese, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,52
5494,Sidekicks,Quick Bites,3.4,9,450,No,No,Continental,Kalyan Nagar,Kammanahalli,51
5495,Sidewalk - The Garden Bar,"Bar, Casual Dining",4.4,3003,1300,Yes,Yes,"North Indian, Continental, Chinese, Thai",Marathahalli,Marathahalli,60
5496,Sidewalk Cafe - Nahar's Heritage Hotel,Casual Dining,3.9,134,800,No,No,"Italian, Fast Food",Brigade Road,St. Marks Road,45
5497,Sidewalk Cafe & Bar - The Paul Bangalore,Casual Dining,4.2,217,1500,Yes,Yes,"European, Italian, Asian",Indiranagar,Domlur,97
5498,Sidra Eatery,Quick Bites,3.9,28,400,Yes,No,"North Indian, Continental",Frazer Town,Kammanahalli,36
5499,Sigree Global Grill,"Casual Dining, Bar",4.4,1099,1400,No,Yes,"North Indian, BBQ",Kalyan Nagar,Kalyan Nagar,53
5500,Sihi Chocolaterie,Dessert Parlor,3.7,26,300,No,No,Desserts,Basavanagudi,Jayanagar,63
5501,Sikori,Quick Bites,4.2,376,350,Yes,No,"Street Food, North Indian",Kalyan Nagar,Kalyan Nagar,38
5502,Sila Restaurant,Casual Dining,3.8,514,750,Yes,No,"Chinese, Seafood, North Indian, Biryani, Desserts",Electronic City,Electronic City,83
5503,Silbatti,Casual Dining,3.9,1554,750,No,Yes,North Indian,HSR,HSR,61
5504,Silicon Spicy Bite & Sip,Quick Bites,2.8,40,200,No,No,"Fast Food, Beverages",Electronic City,Electronic City,55
5505,Silsila,Casual Dining,2.7,47,800,No,No,North Indian,Koramangala 4th Block,Koramangala 4th Block,44
5506,Silsila Restaurant,Casual Dining,3.7,31,600,Yes,No,"Chinese, North Indian",Bellandur,Sarjapur Road,52
5507,Silver Leaf - Ramee Guestline Hotels,Casual Dining,3.5,17,900,No,No,"Continental, Mughlai, North Indian, Chinese",Electronic City,Electronic City,50
5508,Silver Spoon,"Casual Dining, Bar",3.3,4,800,No,No,"North Indian, Chinese, Continental",Lavelle Road,Majestic,79
5509,Silver Spoon Restaurant,Quick Bites,3.2,55,400,Yes,No,"North Indian, Chinese, Continental",Kalyan Nagar,Hennur,54
5510,Silver Star,Casual Dining,3.4,9,500,No,No,"South Indian, Chinese, North Indian",Lavelle Road,Majestic,58
5511,Simhapuri Kitchen,Casual Dining,3.9,513,800,Yes,Yes,"Andhra, Biryani, Chinese, South Indian",Whitefield,Brookefield,54
5512,Simhapuri Mess,Mess,3.8,39,300,No,No,North Indian,Indiranagar,Old Airport Road,52
5513,Simon Says Brew Works,"Microbrewery, Casual Dining",4.5,1932,1400,No,Yes,"Continental, American, Italian, Modern Indian, Pizza, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,46
5514,Simple Thindies,Quick Bites,3.5,8,200,No,No,South Indian,Banashankari,Banashankari,90
5515,Simply Indian,Casual Dining,3.9,681,800,Yes,Yes,"North Indian, Chinese, Seafood, Biryani, Mangalorean",Bannerghatta Road,Bannerghatta Road,71
5516,Simu?s Kitchen,"Takeaway, Delivery",3.4,6,500,No,No,"Mughlai, Desserts",Frazer Town,Frazer Town,38
5517,Sindh Kitchen,Casual Dining,4.2,166,1100,Yes,Yes,"North Indian, Sindhi, Seafood",Malleshwaram,Malleshwaram,50
5518,Sindhu Family Restaurant,Casual Dining,3.2,4,600,No,No,"North Indian, Chinese, Seafood",New BEL Road,New BEL Road,55
5519,Sindhuri Restaurant,Casual Dining,3.1,19,600,Yes,No,"Chinese, North Indian, Biryani",Brookefield,Marathahalli,40
5520,Singh Da Dhaba,Quick Bites,3.3,5,400,No,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,46
5521,Singh Punjabi Dhaba,Quick Bites,3.8,67,400,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,76
5522,Singh Saab,Casual Dining,3.7,243,850,Yes,No,North Indian,Indiranagar,Indiranagar,46
5523,Singh Saab Dhaba,Casual Dining,3.8,21,400,Yes,No,"Fast Food, North Indian",Malleshwaram,Malleshwaram,63
5524,Singh Saheb Di Rasoi,Quick Bites,3.2,10,800,Yes,No,North Indian,Bellandur,Bellandur,66
5525,Sintales,Cafe,3.6,44,600,Yes,No,"Cafe, Continental, Pizza, Burger, Beverages",Bellandur,Sarjapur Road,52
5526,Sip N Bite,Quick Bites,3.3,11,300,No,No,"Fast Food, North Indian, South Indian, Chinese",HSR,Bommanahalli,71
5527,Sip n Dine,Casual Dining,3.6,218,800,Yes,No,"North Indian, Chinese, South Indian",Banashankari,Vijay Nagar,65
5528,Siridhanya Upahara Darshini,Casual Dining,3.4,5,400,Yes,No,South Indian,Brigade Road,Frazer Town,45
5529,Sitaar,Casual Dining,3.8,88,800,Yes,Yes,"North Indian, Chinese",Electronic City,Electronic City,53
5530,Sitara Veg Restaurant,Quick Bites,3.9,417,400,Yes,No,"South Indian, North Indian, Chinese",Electronic City,Electronic City,46
5531,Sixth Avenue Cafe And Patisserie,"Cafe, Dessert Parlor",4.4,159,600,No,No,"Cafe, Italian, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,62
5532,Sizzles,Casual Dining,2.8,40,800,No,No,"North Indian, Chinese, Continental",Brookefield,Whitefield,34
5533,Sizzling China,Food Court,2.9,23,300,Yes,No,Chinese,Malleshwaram,Malleshwaram,38
5534,Sizzling Pasto,"Casual Dining, Bar",4.1,99,1100,Yes,Yes,"Continental, Chinese, North Indian",Marathahalli,Marathahalli,59
5535,Sizzling Szechuan,Casual Dining,3.9,224,600,Yes,No,"Chinese, Thai, Seafood",Kalyan Nagar,Banaswadi,45
5536,Sizzling Tandoor,Food Court,3.1,5,400,No,No,"Mughlai, North Indian, Biryani",Koramangala 4th Block,Domlur,30
5537,Sk Grand Hotel,Casual Dining,3.2,6,400,No,No,South Indian,Basavanagudi,Jayanagar,76
5538,SK Tiffins Corner,Quick Bites,3.3,4,100,Yes,No,South Indian,Kalyan Nagar,Banaswadi,30
5539,Skanda Cafe,Quick Bites,3.5,15,400,No,No,"South Indian, Chinese, North Indian",Kalyan Nagar,Hennur,34
5540,Skandas Veg Restaurant,Casual Dining,3.2,22,400,No,No,"South Indian, North Indian",Brookefield,Brookefield,57
5541,Sketches,Quick Bites,3.5,14,350,No,No,"South Indian, Fast Food",New BEL Road,Sahakara Nagar,47
5542,Skoolroom,Cafe,4.3,566,700,Yes,No,"Cafe, Continental, Italian, Burger, Beverages",Brigade Road,Ulsoor,34
5543,SKS Veg Corner,Quick Bites,3.4,43,300,Yes,No,South Indian,New BEL Road,Sahakara Nagar,46
5544,SKY FOG,"Dessert Parlor, Quick Bites",3.1,6,300,No,No,"Desserts, Ice Cream, Fast Food",Old Airport Road,Thippasandra,46
5545,Sky Juice Corner,Beverage Shop,2.8,40,100,Yes,No,Juices,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,49
5546,Sky Lounge Bar - Svenska Design Hotel,"Bar, Casual Dining",4,537,1500,Yes,Yes,"North Indian, Pizza, Asian, Italian",Electronic City,Electronic City,59
5547,SkyDeck By Sherlock's,"Pub, Casual Dining",4.2,1418,1500,No,Yes,"Continental, Chinese, Finger Food, North Indian",Brigade Road,MG Road,39
5548,Skyline Family Restaurant,Casual Dining,3.2,34,550,Yes,No,"North Indian, Chinese, Seafood, Mangalorean",Residency Road,Shanti Nagar,40
5549,Skyline Pizzeria,"Cafe, Bakery",3.9,764,600,No,No,"Cafe, Bakery, Italian",Jayanagar,JP Nagar,42
5550,Skylit - Citrus Hotels,Lounge,3.6,255,1500,No,Yes,"North Indian, Mughlai, Mediterranean",Bellandur,Bellandur,53
5551,Skytouch Le Cafe,Cafe,3.7,127,700,Yes,No,"Cafe, Italian, Desserts",Bannerghatta Road,JP Nagar,53
5552,Skywalk Restobar,"Casual Dining, Bar",3.3,5,700,No,No,"North Indian, South Indian",HSR,Koramangala 1st Block,54
5553,Skyye,Lounge,4.2,3116,2500,No,Yes,Continental,Brigade Road,Lavelle Road,70
5554,SL Vadapav,Quick Bites,4,78,100,Yes,No,Maharashtrian,Basavanagudi,Jayanagar,54
5555,Slanz Cafe,Cafe,3.6,99,500,Yes,No,"Cafe, Italian, Desserts",Malleshwaram,Basaveshwara Nagar,71
5556,Slate Cafe,Cafe,4.1,46,600,Yes,No,"Cafe, Sandwich, Burger",Bannerghatta Road,JP Nagar,38
5557,Slice of Spice,Quick Bites,3.1,4,400,No,No,"North Indian, Chinese",Bannerghatta Road,Bannerghatta Road,50
5558,SlimSins Cafe,Cafe,4.1,707,850,No,No,"Cafe, Healthy Food",Basavanagudi,Jayanagar,48
5559,SLN Lunch Home,Quick Bites,3.9,26,100,No,No,South Indian,Brigade Road,City Market,43
5560,Slo' Food Co.2,Casual Dining,3.7,41,2000,No,No,"European, North Indian, South Indian, Seafood, Salad, Asian, Grill",Indiranagar,Ulsoor,66
5561,Sloshed,"Pub, Casual Dining",3.9,96,1200,No,Yes,"Arabian, Chinese, Continental, North Indian, Finger Food",Rajajinagar,Basaveshwara Nagar,70
5562,Slounge - Lemon Tree Hotel,Lounge,3.8,76,1500,No,No,Finger Food,Electronic City,Electronic City,70
5563,Slounge - Lemon Tree Premier,Lounge,4,62,1500,No,No,Finger Food,Brigade Road,Ulsoor,79
5564,Slurpy Shakes,Beverage Shop,3.5,8,300,Yes,No,Beverages,Brookefield,Whitefield,30
5565,SLV Andhra Mess,Quick Bites,3.5,5,200,Yes,No,"Chinese, North Indian",Indiranagar,Domlur,49
5566,SLV Corner Restaurant,Casual Dining,4.1,364,550,Yes,No,"South Indian, Chinese, North Indian, Street Food, Rolls, Juices",Banashankari,Basavanagudi,70
5567,SLV Delite,Casual Dining,3,21,500,No,No,"South Indian, North Indian",Lavelle Road,Majestic,56
5568,SLV Grand,Quick Bites,3.3,57,300,Yes,No,South Indian,Brookefield,"ITPL Main Road, Whitefield",55
5569,SLV Kabab Centre,Quick Bites,3.2,4,100,No,No,"Biryani, Fast Food",Bannerghatta Road,Bannerghatta Road,81
5570,SLV Ragigudda,Quick Bites,2.8,40,400,Yes,No,"South Indian, Indian",Basavanagudi,Jayanagar,62
5571,SLV Refreshment,Quick Bites,4.1,94,100,No,No,South Indian,Banashankari,Banashankari,58
5572,SLV Restaurant,Quick Bites,4.1,379,300,No,No,"South Indian, North Indian, Chinese",Jayanagar,JP Nagar,44
5573,SLV Swadishta,Quick Bites,3.8,189,300,No,No,South Indian,Banashankari,Banashankari,51
5574,SLV Upachar,Quick Bites,3.1,14,250,Yes,No,"South Indian, Chinese, Street Food",Banashankari,Kumaraswamy Layout,65
5575,SLV Upahara,Quick Bites,3.5,4,200,No,No,"South Indian, North Indian",JP Nagar,JP Nagar,37
5576,Sly Granny - The Community House,"Fine Dining, Bar",4.4,953,2500,No,Yes,"Modern Indian, European, American",Indiranagar,Indiranagar,68
5577,Smaaash,"Casual Dining, Pub",4,189,1500,No,Yes,"North Indian, Pizza, Chinese",Whitefield,Whitefield,50
5578,Smack,Quick Bites,,40,,No,No,Fast Food,Koramangala 6th Block,Koramangala 1st Block,46
5579,S'Mack,Quick Bites,3.5,9,300,Yes,No,"Rolls, Sandwich",Brookefield,Whitefield,40
5580,Smack Cafe,Cafe,3.3,4,400,Yes,No,Cafe,Koramangala 6th Block,Koramangala 1st Block,61
5581,Smacznego,Cafe,4.2,504,550,Yes,No,"Cafe, Mexican, Italian, Momos, Beverages",Banashankari,Banashankari,84
5582,Smally's Resto Cafe,Cafe,4,128,650,Yes,No,"Cafe, Italian, Burger, American, Steak",HSR,HSR,72
5583,Smise,Cafe,4,1205,650,Yes,Yes,"Cafe, Continental, Italian, Burger, Pizza","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block,59
5584,Smoke - The Sizzler House,Casual Dining,3.3,4,900,No,No,"Continental, Chinese, Thai, BBQ, Steak",Marathahalli,Bellandur,68
5585,Smoke de Burger,Quick Bites,3.6,36,300,Yes,No,Fast Food,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,70
5586,Smoke House Deli,Casual Dining,4.6,2490,1600,Yes,No,"European, Italian, Desserts, Salad, Juices, Steak",Brigade Road,Lavelle Road,53
5587,Smoke Oil Salt,Quick Bites,2.8,40,850,Yes,No,Arabian,Bannerghatta Road,BTM,68
5588,Smoke-A-Pot,"Takeaway, Delivery",3.3,10,500,Yes,No,"Biryani, Kebab, Rolls","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,56
5589,Smokey Tribe Restaurant,Casual Dining,3.8,264,650,Yes,No,"North Eastern, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,50
5590,Smokie Brownie,Cafe,3.2,7,600,No,No,Cafe,Church Street,Brigade Road,73
5591,Smokin Bites,Quick Bites,3.3,20,200,No,No,"North Indian, Chinese",Sarjapur Road,Sarjapur Road,52
5592,Smoodies,Beverage Shop,3.7,22,300,Yes,No,Juices,Indiranagar,Old Airport Road,36
5593,Smoodys,Quick Bites,3,14,350,No,No,"Fast Food, Juices",Indiranagar,Indiranagar,53
5594,Smoor,"Cafe, Dessert Parlor",4.2,287,700,Yes,No,"Desserts, Cafe, Continental",Malleshwaram,Malleshwaram,90
5595,Smooth,Dessert Parlor,2.8,40,200,No,No,"Desserts, Ice Cream",Kalyan Nagar,Kalyan Nagar,43
5596,Smooth Blender,Beverage Shop,3.4,7,300,Yes,No,Beverages,Bannerghatta Road,Bannerghatta Road,45
5597,Smoothie Hub,Beverage Shop,3.1,4,100,Yes,No,"Beverages, Sandwich","Byresandra,Tavarekere,Madiwala",BTM,44
5598,SMS: Stop Making Sense,Quick Bites,2.8,40,400,No,No,"Chinese, Continental, North Indian",HSR,HSR,50
5599,Snack House,Quick Bites,3.8,22,200,Yes,No,"Fast Food, Momos",Brigade Road,Indiranagar,50
5600,Snack Knack,Quick Bites,3,36,200,Yes,No,"North Indian, Chinese",Bannerghatta Road,BTM,76
5601,Snack Magic,Quick Bites,3.7,25,250,Yes,No,"Fast Food, Beverages",Malleshwaram,Yeshwantpur,47
5602,Snackiey,Quick Bites,3.5,11,250,No,No,North Indian,Bannerghatta Road,Bannerghatta Road,85
5603,Snacks Bite,Quick Bites,3,9,400,Yes,No,"Fast Food, Momos",Banashankari,Kumaraswamy Layout,55
5604,Snacks Joint,Quick Bites,3.7,186,150,Yes,No,Fast Food,Old Airport Road,Jeevan Bhima Nagar,54
5605,SnacksJoint,Quick Bites,3.7,52,150,Yes,No,Fast Food,Koramangala 4th Block,Old Airport Road,53
5606,Snack'Ups,Quick Bites,3.5,62,250,Yes,No,Fast Food,Old Airport Road,Thippasandra,64
5607,Snakk That,"Quick Bites, Beverage Shop",3.9,52,250,Yes,No,"Burger, Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",HSR,51
5608,Snaxup Restaurant,Quick Bites,3.5,31,300,No,No,"North Indian, Fast Food, Beverages","Byresandra,Tavarekere,Madiwala",BTM,61
5609,Sneha Fast Food,Quick Bites,2.8,40,200,No,No,Fast Food,Kalyan Nagar,Banaswadi,39
5610,Snow Gola,Dessert Parlor,3.7,17,150,No,No,Desserts,Brigade Road,Brigade Road,43
5611,Snow Lion Tibet Kitchen,Quick Bites,3.9,263,400,No,No,"Tibetan, Asian, Thai, Chinese, Momos",New BEL Road,New BEL Road,45
5612,Snow'ora,Dessert Parlor,2.8,40,350,Yes,No,"Desserts, Ice Cream, Beverages",Kalyan Nagar,Kalyan Nagar,79
5613,Sober Turtle,Quick Bites,3.3,39,250,No,No,"Street Food, Sandwich, Beverages",Koramangala 5th Block,Koramangala 4th Block,82
5614,Soda Bottle Opener Wala,"Casual Dining, Irani Cafee",4.4,3651,1300,Yes,Yes,"Parsi, North Indian",Brigade Road,Lavelle Road,59
5615,So-Fat's Dosas,Quick Bites,3.8,43,200,No,No,South Indian,"Byresandra,Tavarekere,Madiwala",BTM,38
5616,Soham Bombay Masti Magic,Quick Bites,3.6,16,150,Yes,No,Street Food,Kammanahalli,Old Madras Road,85
5617,Soho Bar & Grill,Pub,2.7,377,1100,No,No,"North Indian, Chinese, Thai",Banashankari,Basavanagudi,69
5618,Somilan Steak House,Casual Dining,4.3,524,800,No,No,"North Eastern, Asian, Naga, Steak, Momos",Brigade Road,Church Street,69
5619,Sona Chicken Kabab,Quick Bites,3.2,4,200,No,No,North Indian,Brigade Road,Ulsoor,45
5620,Sonar Bangala,Quick Bites,3.8,75,500,Yes,No,"Bengali, North Indian",Koramangala 6th Block,Koramangala 5th Block,64
5621,Soo Ra Sang,Casual Dining,4.1,290,1500,No,No,Korean,Indiranagar,Indiranagar,47
5622,SoopeRolls,"Takeaway, Delivery",3.5,11,250,No,No,"Fast Food, Rolls","Byresandra,Tavarekere,Madiwala",BTM,37
5623,Sorse,Casual Dining,4,956,750,Yes,Yes,"Bengali, Seafood",Brookefield,Whitefield,48
5624,SOS,Quick Bites,2.8,40,300,Yes,No,"North Indian, Biryani, Chinese",Indiranagar,Indiranagar,65
5625,Sotally Tober,"Bar, Casual Dining",4.4,194,1200,No,Yes,"Asian, Burger, Chinese, Finger Food",Church Street,Residency Road,77
5626,Sotang's,Quick Bites,3.3,9,250,No,No,"North Indian, Chinese",Frazer Town,Kammanahalli,42
5627,Soul Cafe,Cafe,3.9,314,800,No,Yes,"Cafe, Continental, Italian",Church Street,MG Road,73
5628,Soul City,Casual Dining,3.8,216,2000,No,No,"Italian, Chinese, Continental, North Indian, Seafood, Thai",Lavelle Road,Lavelle Road,36
5629,Soul Curry Restaurant,"Casual Dining, Bar",3.6,18,600,No,No,"Andhra, Chinese, North Indian, Biryani",Electronic City,Electronic City,96
5630,Soul Indian Specialty - Svenska Design Hotel,Fine Dining,3.7,266,2000,Yes,Yes,"North Indian, South Indian, Asian, Italian, Continental",Electronic City,Electronic City,44
5631,Soul Treat,Bakery,4.3,269,750,Yes,No,"Bakery, Desserts, Healthy Food",Bellandur,Sarjapur Road,62
5632,Soundarya Military Hotel,Quick Bites,3.8,27,200,No,No,South Indian,Malleshwaram,Rajajinagar,72
5633,Soup N Grill,Casual Dining,3.5,14,600,No,No,"Chinese, North Indian",Whitefield,Whitefield,55
5634,Soup Station,Delivery,3.9,112,150,Yes,No,"Healthy Food, Sandwich, Salad",Indiranagar,Domlur,70
5635,Soup'ermanz Kitchen,Cafe,4.1,433,750,Yes,No,"Cafe, Continental, Burger",Bellandur,HSR,64
5636,South Grand,Casual Dining,3.4,102,400,Yes,No,"South Indian, North Indian, Chinese, Beverages",Banashankari,Uttarahalli,58
5637,South House,Casual Dining,3.8,97,800,Yes,No,"South Indian, Biryani",Brookefield,Brookefield,54
5638,South Idlis,Quick Bites,4,284,150,Yes,No,South Indian,Malleshwaram,Rajajinagar,41
5639,South Indian Kitchen,Quick Bites,3.3,6,300,No,No,"Asian, BBQ, South Indian, Chinese",Jayanagar,JP Nagar,32
5640,South Inn,Quick Bites,3.1,24,150,No,No,South Indian,Lavelle Road,Frazer Town,52
5641,South Kitchen,Quick Bites,4.3,275,100,Yes,No,South Indian,Banashankari,Basavanagudi,69
5642,South Parade - The Chancery Hotel,"Casual Dining, Bar",3.1,120,1200,No,No,"North Indian, Continental, Chinese",Brigade Road,Lavelle Road,49
5643,South Point Pub,Bar,3.4,11,800,Yes,No,"North Indian, Seafood, Chinese",Banashankari,Basavanagudi,45
5644,South Ruchis,Casual Dining,3.9,358,850,Yes,No,"North Indian, South Indian, Chinese",Rajajinagar,Vijay Nagar,45
5645,South Ruchis Square,Casual Dining,4.3,1033,850,Yes,Yes,"North Indian, South Indian, Chinese",Malleshwaram,Race Course Road,57
5646,South Saviruchi,Quick Bites,3.3,7,250,No,No,South Indian,New BEL Road,Jalahalli,52
5647,South Side,Quick Bites,3.3,6,250,No,No,"South Indian, Beverages","Byresandra,Tavarekere,Madiwala",BTM,54
5648,South Side Grill,Casual Dining,3.5,14,600,Yes,No,"Mughlai, North Indian, Andhra","Byresandra,Tavarekere,Madiwala",HSR,57
5649,South Spicy Bites,Casual Dining,3.7,67,500,Yes,No,"North Indian, Chinese",Malleshwaram,Basaveshwara Nagar,72
5650,South Spicy Bites Express,Quick Bites,3.8,30,400,Yes,No,"Seafood, Chinese, South Indian",New BEL Road,Sahakara Nagar,56
5651,South Tiffins,Quick Bites,3.5,144,150,Yes,No,South Indian,Koramangala 6th Block,HSR,60
5652,South Treat,Food Court,3.4,4,400,Yes,No,South Indian,Brookefield,Whitefield,51
5653,Southease,Delivery,3.5,7,400,Yes,No,South Indian,Old Airport Road,Jeevan Bhima Nagar,51
5654,Southern Spice,Casual Dining,2.6,382,800,Yes,No,"North Indian, Chinese, Biryani, Andhra",Whitefield,Whitefield,52
5655,Southindies,Casual Dining,4,1230,800,No,Yes,"South Indian, Chettinad, Kerala, Sri Lankan",Old Airport Road,Indiranagar,51
5656,Southinn,Quick Bites,3.1,40,250,Yes,No,"South Indian, Fast Food, Chinese, North Indian, Street Food",Sarjapur Road,Sarjapur Road,56
5657,Spar Refresh,Food Court,3.4,5,300,No,No,"North Indian, South Indian, Pizza",Bannerghatta Road,Bannerghatta Road,45
5658,Special Biriyani,Quick Bites,2.9,4,300,No,No,"North Indian, Biryani",Jayanagar,JP Nagar,39
5659,Specialist Restaurant,Quick Bites,3.1,9,400,No,No,"North Indian, South Indian, Chinese",Kalyan Nagar,Kalyan Nagar,40
5660,Speedbreaker,Quick Bites,3.4,14,300,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,39
5661,Speedy Chow,Casual Dining,3.5,6,600,Yes,No,Chinese,Marathahalli,Marathahalli,39
5662,Spellbound,Quick Bites,3.3,4,400,Yes,No,"Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food",Brookefield,Whitefield,57
5663,Sphyre - Gateway Hotel,Lounge,3.6,43,1700,No,No,Finger Food,Brigade Road,Residency Road,39
5664,Spice,"Casual Dining, Bar",3.3,4,1500,No,No,"Andhra, Chinese, North Indian",Electronic City,Electronic City,47
5665,Spice 9,Quick Bites,3.4,8,300,No,No,"Biryani, North Indian, Chinese, Fast Food",Banashankari,Banashankari,45
5666,Spice Affair,Casual Dining,3.6,28,600,No,No,"North Indian, Chinese",Marathahalli,Marathahalli,62
5667,Spice Boulevard,Cafe,3.9,89,700,No,No,"Cafe, Continental, Chinese",Whitefield,Whitefield,74
5668,Spice Code,Casual Dining,3.9,165,1000,No,Yes,"South Indian, North Indian, Chinese, Biryani",Bannerghatta Road,JP Nagar,70
5669,Spice Corner,Casual Dining,3.5,16,800,Yes,Yes,"North Indian, Chinese, Biryani",Kalyan Nagar,Nagawara,74
5670,Spice Cove - I.V Sanctum,Casual Dining,3.8,88,750,No,No,"North Indian, South Indian, Continental, Asian",Lavelle Road,Majestic,55
5671,Spice Darbar,Casual Dining,3.9,63,1000,No,No,"Mughlai, North Indian, Continental",Marathahalli,Marathahalli,56
5672,Spice Elephant,Casual Dining,4.1,787,800,Yes,No,"Chinese, North Indian, Thai",Banashankari,Banashankari,71
5673,Spice Garden by Dum Mast Biryani,Casual Dining,3.2,59,550,No,No,"North Indian, South Indian, Biryani, Continental",Bellandur,Bellandur,74
